Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
7058,3,1,2,0,1,@prihncess fuck you bitch
17058,3,0,3,0,1,RT @NoChillPaz: The only girls that care about being a guys WCW are hoes
25227,3,0,0,3,2,wondertrade is the best pokemon feature ever. i just got a level 27 japanese wobbuffet for a level 4 beginning area trash pokemon
1068,3,0,3,0,1,&#128557;&#128557;&#128557; RT @EsckmoTrent: I swear Niggas use to step one foot off the bus and bitches would be like NEXTTTT &#128553;&#128514;&#128514; http://t.co/XjKUdt4BUB
21027,3,1,2,0,1,S/o to dat bitch ass nigga in Alabama who wanna kill me #GoodLucc
17065,3,0,3,0,1,"RT @NoHoesNextDoor: When you make a beat with a pencil in class and the teacher says ""keep making that trash ass beat and I'll fail you"" ht&#8230;"
16846,3,0,2,1,1,RT @MilesM_05: How ghetto girls start their fights &#128514; https://t.co/WyKh16PLek
2154,3,1,2,0,1,' This niggah Yanni like hangin up on NIGGAHS in mid sentence &#1041184;&#1043350; .
6528,3,0,1,2,2,"@karmendanielle_ aka he wanna keep you warm, shoulda just introduced himself #coons"
21291,3,1,2,0,1,"Shyyyyyt, 12 hours ain't no hoe... &#171;@_SHAYALICIOUS_ This fulltime..12/hr plus overtime and benefits sounds real good to me&#187;"
15298,9,1,8,0,1,RT @Dasianah_: The most ghetto bitches be pregnant a/f smh poor kids! &#128531;
19699,3,0,3,0,1,RT @ispeak_sarcasms: the nigga with no future always have the most hoes..
29,3,0,3,0,1,""" i spend my money how i want bitch its my business """
5976,3,0,3,0,1,@dappermuke I stick up for my fam. don't disrespect the pouch my nigguh. and awe ily2 http://t.co/tuQ0uAd8bK
8935,3,2,1,0,0,Delete now you bitch ass nigga RT @Quanny_Quan: If the Redskins beat us I will delete my fucking IG
6780,3,0,3,0,1,@longbongchris same here nigga the minute it dropped I got it. Fuck with our team bitch
11355,3,2,1,0,0,"I wasn't calling you a faggot, but you are one lol."
5441,3,0,3,0,1,@_BeautifulKeezy bitch I died when I read that.
1457,3,0,3,0,1,&#8220;@MrDelightfullll: I've sounded like a fag the last few days &#128584;&#128513;&#128513;&#8221; your emotions are inspiring &#128150;
11860,3,0,3,0,1,"If she aint talkin to you , then who she talking to ? Cus you know bitches cant stop talking #TrustIssues"
14666,3,0,3,0,1,"RT @Basedgod_Jaspoo: ""@vintage_monroe_: Beat the pussy in so well her shit still hurting from a week ago"" &#128563;"
21907,3,0,3,0,1,That's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/lMyhrBKxZX
14164,3,0,3,0,1,Photo: Happy Friday bitches&#160;! #glamazon #ladykimora #rupaulsdragrace @welovequeens &#128536;&#128536;&#128536;&#128132;&#128132; http://t.co/c7Rv2DIL7g
24189,3,0,3,0,1,but at the same time she hates me so I don't wanna trust her bitch ass
18063,4,0,1,3,2,RT @TheFakeESPN: Red Hot Chili Peppers with the longest nip-slip in Super Bowl Half Time Show history.
22682,3,0,0,3,2,Today is fun but tuesday will be awesome. #IU v #michiganst #1UBB #hoosiers
14577,3,0,2,1,1,RT @AthIeteChamp: Destroying a team that talked trash before the game &gt;&gt; &#128076;
1524,3,0,3,0,1,"&#8220;@RonStackin: i got money , guns , gold , bitches nd stacks nigga fuck this net beef have my shooters get at niggas&#8221; a Bring dat Friday den"
24471,3,0,0,3,2,i dont think women should wear flesh tone colored pants... lol
982,3,0,3,0,1,&#128139;&#128175; - ugh bitch I love you &amp; that A S S &#128553; your just simply FLAWLESS &#128149; I remember when you cute a peice of your hair hella short &#128514;
1006,3,1,2,0,1,&#128514;&#128514;&#128514; RT @A2daO: When a dyke get pregnant by mistake &gt;&gt;&gt;&gt;&gt;
6201,3,0,0,3,2,@gln @capotej Do you think the guinea pig was okay? :(
15437,7,0,7,0,1,"RT @DvpeDreams: If her pussy got over 10 body counts, It's dead&#128128;. Pussies&#128049; only have 9 lives &#128514;"
19418,3,0,3,0,1,"RT @femaIes: ""nah go talk to ur hoes since u dont wanna text back n shit"" http://t.co/2GgLYHm8qC"
15656,3,0,0,3,2,"RT @FunnyPicsDepot: this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/rJVOVoO53l"
20758,3,0,3,0,1,RT @whatupwxll: @VivaLaKash &#128514;&#128514;&#128514; got dhem hoes !
9801,3,0,3,0,1,Got myself a new job bitches! &#128074;
8316,3,0,3,0,1,"Bitches swear up and down they pussy the best, but ain't."
3809,3,0,3,0,1,@JuiceMan_LTF shut up pussy
22618,3,1,0,2,2,"This target is ghetto, but whatever"
16027,3,0,0,3,2,RT @ItsChee_: Whipped https://t.co/uCV3Hrjatv
15567,3,0,3,0,1,"RT @Fly_Boy_Smooth: Man y'all hoes gotta chill with this going natural bullshit, it's only a few who can actually pull it off but the rest &#8230;"
11410,3,0,1,2,2,"I would bitch about the weather being bipolar, but I'm just gonna appreciate how nice it is instead"
346,3,0,0,3,2,"""@iTrapWatermelon: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/JbnoNM3N1P"""
295,4,0,4,0,1,"""@_GeeWillikers_: Ass slapping is one the greatest things. Haha. &#128527;"" I slapped a girl on the ass. . She got mad I aint get pussy for a week"
6607,3,0,3,0,1,"@kieffer_jason am done are acting like a little bitch. My 5 year old nephew realer then your scary ass, sunset is not a time u dumb fuck"
5247,3,0,0,3,2,"@Victoria_Star1 haha..monkey feet,i like it..but 4 real,feet are magical on a back..it smoothes every nook and cranny of tightness ;}"
6846,3,0,0,3,2,@mdsaab1 lmaoo abo crusty hands
10703,3,0,0,3,2,I hate Hashtag activism. No lie. I think 95% of it is trash.
4409,3,1,2,0,1,@NoBeeetch faggot ass fucking snitch
12128,3,0,0,3,2,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/KhSV319gh9
25281,3,0,3,0,1,"you know what your doing when you favorite a tweet, tryna cheat ass bitch haha"
14042,3,0,3,0,1,Open mouf kissing my nig... &#171;@DiSTinctive_Mae @nobetternoworst lol.....Sam love him some kissing smh lol&#187;
9078,3,0,0,3,2,Done for the Yankees
24597,3,0,1,2,2,is she choking it!! &#128563;&#128563;&#128584;&#128584;&#128553;&#128553;&#8220;@AwwAdorabIe: I want a pet monkey &#128553;&#128525; http://t.co/w7Yr5xKLSC&#8221;
4666,3,2,1,0,0,@RichxInxFlavor I'm not a fag. Gtfo
4413,3,0,0,3,2,@NoMeek_JustMilz If they trash in yr 3 or 4 he'll waive it lol
2857,3,0,3,0,1,@CassiusClay_232 who all in that hoe
6814,3,0,0,3,2,@mandaxll2963 yellow is even better
12767,3,0,3,0,1,Lil cuz need to help a bitch out
24676,3,1,2,0,1,lmfaoooo RT @HarleyyyQuinn_: Wiz is a perfect example of how fame can get you bitches. He looks like your typical tweaker homeless woman.
5185,3,0,3,0,1,@TrillBaIN this bitch has brain damage
11605,3,1,2,0,1,I'm late as hell....Niggas really hating cuz these hoes want that lightskin dude in jail y'all crazy
21345,3,0,2,1,1,Smashed a werewolf chick and thought she was related to @DominiquePurdy so I felt guilty but then later discovered he didn't know the ho
15156,3,0,2,1,1,RT @CrownHer: Takes a ho bath RT @1stZodiacSign: He's terrified of water. How TF does he wash himself everyday? lol.
2211,3,0,3,0,1,-5 RT @LoveMeDarlingg: 10. How many hoes do you REALLY have?
11775,3,0,3,0,1,If @IamShady_ didn't know I love your coon ass cuz &#128514;&#128514;&#128514;
11501,3,0,3,0,1,"I'm a pull up, eat on that pussy, and dip"
24225,3,1,2,0,1,"curiosity killed the cat, bitches gunna die out here just to see my head game"
12994,3,0,3,0,1,"Lovin hoes but thats same bitch we put the pipe in. She suckin dick, thats the same bitch you give goodnight kiss"
15016,3,0,3,0,1,RT @Chef____: I rather see wifey happy then see a hoe naked common sense niggas treat hoes Better then the one that loves them and been the&#8230;
15466,3,0,3,0,1,RT @Elisha40hands: bitch you got too many teeth in your mouth
18399,6,0,0,6,2,RT @VinceSports: Best #CollegeGameday sign ever! The Dak-ness is spreading! Charlie Murphy's True Hollywood Stories. #ChappelleShow http://&#8230;
3053,3,0,2,1,1,"@DaveTheGayBaby No problem, remembering all those quirks can be a real bitch."
15101,3,1,2,0,1,RT @ColeyMonique: All the niggas in the world why tf Do bitches mess with their friends nigga?
6462,3,0,0,3,2,@jonsweethearts how are you Argie?
7283,3,0,3,0,1,"@stephen_taylor @jproskowglobal So they could complain about racial profiling I'm sure, bloody twats"
8005,6,0,6,0,1,Any pregnant bitches at centreville I should know about in about to move there next ... &#8212; Idk.. I dont go to cville http://t.co/Hq4Q6zfwjh
17728,3,0,3,0,1,RT @Skraw_Berry: Oh I would've stood up!!! Fall back hoe
20818,3,0,3,0,1,RT @xXxRAIDERCH1CKA: We all know dumb bitches like this http://t.co/dq9yKQFV
12339,3,0,3,0,1,"Jammin these sad songs, smoking squares thinking bout bitches..."
22502,3,0,3,0,1,This fat bitch turnt for some ice cream not gon lie I would be too https://t.co/E6FIiSiizW
18722,3,1,2,0,1,RT @_MCBaybeh1218: Keep ur bitch on a leash .
21495,3,2,1,0,0,Some of these hood negros don't deserve bail money the way they be visiting jail.
11514,3,0,3,0,1,I'm about to start a bad bitch mentoring association bc GIRL YOURE A BAD BITCH DONT LET ANYBODY TELL YA OTHER WISE
16598,3,0,3,0,1,RT @Lilbyrdy: If you only star tweets in hopes that you will magically get pussy...good luck and keep it up.
3372,6,0,6,0,1,@GorgeousCamry_ @itsDeSha__ man get yo bitch ass out my mf mentions man with all tht bs u trippin
14254,4,0,4,0,1,Probably saved @KingBorgman's ass today. About out gas in a Diesel engine.&#128514; what would you do without your redneck friends?&#128514;&#128514;
12297,3,0,3,0,1,It's winter up this bitch http://t.co/kYYckry6Qk
15943,3,0,3,0,1,RT @I_Dnt_Giv3A_Fuk: Good pussy will make a nigga cum quick shit be over faster than a vine video
8604,3,0,3,0,1,Cancel that bitch like NINOOO
6645,3,0,3,0,1,@kieffer_jason mfka what ok bitch we going to see. Your a funny mother fucker
10494,3,0,3,0,1,I don't hit women but I'd slap tf out a bitch. No close fisted business though that's some cowardly shit.
2411,3,0,0,3,2,@Abels_Masochist you're not ghetto tho. You can live in the hood and not be ghetto #facts
8407,3,0,3,0,1,"Brie said ""We were together since before we were born."" You guys are twins.. duh bitch. Omg who wrote the script?! #BellaTwins"
25135,3,0,3,0,1,"u know u watch too much gay porn when u refer to boy butts as ""man ass"" or ""boy pussy"" bc me in my head 24/7"
16453,3,0,2,1,1,RT @Kush_Dace: S/O to them side hos that know they the side hos we need more of ya!
22863,3,0,3,0,1,"Ungrateful shit lol RT @DJSydneyLove: Is sending for me in a Uber the new way of tryna pay for pussy ? Cuz lol, pls don't."
11678,3,0,3,0,1,I'm so glad I don't wake up lookin like one those Medusa lookin bitches
13929,3,0,3,0,1,Omfg I'm about to murk a bitch all I see is red dude
16741,3,0,3,0,1,RT @MannyCovarrubia: It ain't nothing to cut that bitch off&#9986;&#65039;
20638,3,0,3,0,1,RT @tinatbh: rt if u a broke bitch with expensive taste
20235,3,0,3,0,1,"RT @ohuhwhoops: Stacy's mom doesn't have shit going on.

Twitter bitches have it all."
5756,3,0,3,0,1,@beenlame @FuckTraVonn faggot
9465,3,0,0,3,2,"From the archives: @ThatAndyRoss&#8217;s My Favorite #Bond_age_ essay on THUNDERBALL, The Story of a Shy Kid and 007 http://t.co/on5t60rMFb"
1368,3,0,3,0,1,&#8220;@JennerAcosta: Sleep over with guys doesn't mean we gonna fuck. TRUST ME&#8221; you're a bitch for denying them pussy
19192,3,0,3,0,1,RT @cocaLove_: bitch be working and keep singing like she ain't never bust a move &#128539;
19179,3,0,3,0,1,RT @christeaa: Can't turn a hoe into a house wife babbyyy.
7931,3,0,3,0,1,"Anacortes bucks got racks like a black bitch, dwammm"
19402,3,0,3,0,1,RT @eternalhbic: if u got cotton mouth u can eat my pussy
6001,3,0,3,0,1,@denise_nigga69 true dat nig
2190,3,0,3,0,1,*Teachers call you a pussy for not doing senior skip day*
11014,3,0,3,0,1,I love when girls pass up the guys who want Something real and to treat them right for the guy who just uses em cuz then they bitch about it
12069,3,0,3,0,1,Im wit yo bitch smokin. Let her keep the mid Imma roll this potent
11217,3,0,3,0,1,I swear to god some hoes look like they take the same exact picture everytime. Change it up for once godamn. #ratchet
18202,3,0,2,1,1,RT @TomOlson8: @1Dittlinger That has redneck written all over it lol. Drunks can use gravity to get down &#128563;
13538,3,2,1,0,0,Need a bitch to drop it down for a niggah
13850,3,0,0,3,2,Obama mocked the special Olympics Wendy Davis mocks the handicapped do ya see a pattern? Democrats #tcot #UniteBlue
22539,3,0,2,1,1,"This is fucking trash. RT @DearLeader10: Drake is Jewish too RT @QUEcified: So Young Money is the 3rd Reich now?

https://t.co/DONsGdPTVr"
7689,3,0,3,0,1,A1 bricks in this bitch we in Gucci house
706,3,0,3,0,1,"#DegenerateArtist KNOWS words&gt; Bo Jingo dangle fan slang ho, ting pang lick drum swing flick alarm bic&gt; But you can't hear fire can you?"
19524,3,0,3,0,1,RT @hmianturner: so yeah @Tronkitty is the fucking best and I would really hate living if I didn't know her. My bad bitch appreciation pos&#8230;
5771,3,0,3,0,1,@biggerboat99 please be a little depressed bitch the entire time
4549,3,0,3,0,1,@Pipe_Tyson Me? Nigga YOU the pussy. I got hands for you dawg!
17006,3,2,1,0,0,RT @NerdAtCoolTable: RT @RealSheemBacc: For every bad bitch there is a nigga who treats them like shit &amp; yet they stay..... I wanna ...
372,3,0,3,0,1,"""@molssyo: Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:"
21900,3,2,0,1,0,That was my faggot rant for the night.
152,3,0,3,0,1,"""@JamesyNBA: I wish I was a bitch like my brother keezy &#128530;"" ooooow I bet you do"
9008,3,0,0,3,2,"Do you have a nickname? What is it? &#8212; Tator, Tator tot, Tightey whitey, whitey Jr, Taylor whitey pants, agent ti... http://t.co/xLBhDJfBF4"
12840,3,0,3,0,1,"Lmaooo nigga said a ""Hol it down"" dyke was in the background"
9148,3,1,0,2,2,"E250 5.4 motor and tranny

I have a 2008 5.4 triton motor and Transmission with 5,200 miles that came off a E250... http://t.co/d5gic83k0V"
3314,3,0,0,3,2,@GROUNDZERO1984 that's true in some ways. Gaming is very broad now a days tho. Everyone is a gamer with candy crush and angry birds
4547,3,0,1,2,2,@Pinche_Escobar too make up for your yellow chompers? #candyass
9737,3,0,3,0,1,Gold diggin ass bitch lol
4151,3,1,2,0,1,@MaricelaBela stop being bitchy bitch
5326,3,0,3,0,1,@WyattNuckels I'm not fake bitch meet me after school then nigga
17637,3,0,3,0,1,"RT @SexualGif: If your girlfriend doesn't like that bitch, then don't talk to that bitch."
12720,3,0,3,0,1,Lighting my pretty ass up w them yellow stars lls
24671,3,0,3,0,1,lmaoooooo RT @WestsideAllure: Dude said bitches from NY fuck to Redman's greatest hits &#128557;&#128557;&#128557;
1778,3,0,3,0,1,&#8220;@darkkskys: bitches be set hoppin like bitch get your life for u get beat up lmao&#8221;
9138,3,0,3,0,1,Dumb bitch leave me alone
19708,3,1,2,0,1,"RT @itsDorry: just seen this little yellow nigga who lives in a pineapple.....
thats some crazy shit."
23605,3,1,2,0,1,"Yea, Mike had a bitch-ass referee in Tokyo @Royceda59"
12573,3,1,2,0,1,"Kobe to Dwight: ""You a soft muthafucka, and you a bitch ass nigga!"" lmaooo"
4282,3,0,3,0,1,"@MorganSmith_20 @clint_dempsey @TRAEABN bitch you said you don't even like trae , fuckin poser!!"
7174,3,2,1,0,0,@saucygyro that was back when nigger music was decent
22786,3,0,2,1,1,"Two hoes? RT ""@xoxo_imaunicorn: y'all know what we are?! &#128514;&#128514;"" http://t.co/0xljzWBtkr"
13117,3,0,3,0,1,Me and Bryan still out this bitch
18221,3,0,0,3,2,"RT @Toxicityy1: Gwen Stefani's new single is trash. her, hilary duff, britney and fergie have to give it up and go raise your kids and judg&#8230;"
22425,3,0,3,0,1,This bitch gonna steal a police uniform and think she has some authority. I say we pop the trunk on her bitch ass. #TheWalkingDead
6497,3,1,2,0,1,@justezzzee that nigga ain't no fucking champ he a straight up bitch who not bout shit # bitch made!
14538,3,0,0,3,2,RT @AnnTelnaes: Halloween candy corn bird http://t.co/kTNbyuTYKw
6963,3,0,3,0,1,@nkyathappala I'm gonna drink monster til I sue we gettin the bitch #GottaGetThe30
14206,3,0,0,3,2,"Please stop scoring, otherwise you won't have any runs for tomorrow against Romero #Yankees #BlueJays #MLB"
16599,3,0,2,1,1,RT @LiloNoSnitch_: &#128514;&#128514;&#128514;bitch bye&#128530;
23769,3,0,3,0,1,You can't spell Patrick without trick so trick or treat bitch
8165,3,0,1,2,2,"Barry's (whitey) brownshirts run wild in Oakland. Following the lead of N.W.A., punks chant F the police. http://t.co/9nBUrmTJ"
2470,3,0,3,0,1,@AmPowerBlog but can we all at least agree that you whining like a little bitch because someone threw your phone is absolutely hilarious?
7028,3,0,2,1,1,@piersmorgan his hillbilly ass would shoot ya piers put ya right next to the buck hangin on his redneck ass wall
13968,3,1,2,0,1,One day you niggas gone learn when not to fuck an ugly bitch. Because these pregnancies need to be stopped
3271,3,0,3,0,1,"@FrancoisKilljoy bitch stop hatin cause they ain't make em in toddler size. You should be happy, they make em in GS now"
12067,6,0,6,0,1,"Im way out of your league hoe, please excuse my ego"
19933,3,0,3,0,1,RT @leandr321: I can't never keep no bitch cause I put them hoze out
12426,3,0,3,0,1,Just cause you be on every party seen dont mean you bad bitch!
21105,3,0,2,1,1,See my nig @officialccane today somebody who understands the music like me !!
1116,3,0,3,0,1,&#8220;@AdamRotter: Watch: Prust tries to hit Hank during break play http://t.co/fZ6lxcS3ok&#8221; @BrandonPrust8 pussy attempt by a pussy #mtlhockey
6488,3,2,0,1,0,@just_joshin7 fag.
16339,3,0,2,1,1,"RT @Ke2yourheart: I don't play about the monkey, you have to earn this shit&#128564;"
15159,3,0,3,0,1,RT @CuffYoFee: I take a bitch to Houston's she better not speak to another nigga while the meal still in her digestive system
21578,3,0,0,3,2,"Speaking of ford and garland, I need to get my sub from there. And a job application. Lol killin 2 birds with one stone!! #merica"
9953,6,0,6,0,1,"Hate when bitches tryna put you in the friendzone...bitch I'm tryna score, put me in the end-zone"
20861,3,0,3,0,1,RT @younngmel: Fuck half the bitches at Mount Rainier &#58386;&#58386; i only fucks wit a few
6638,3,1,2,0,1,@kieffer_jason i swear u a fuck nigga u a scary little bitch u think this a game huh?
14161,3,0,1,2,2,Photo: Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls http://t.co/LjejFufULK
21229,3,0,0,3,2,Sheehey back door cuts still go un guarded! #IU #HoosierHoops #hoosiers
6068,3,1,2,0,1,@ebgbz1 @RussellTpot This bitch sees that as not an attack because Muslims are only 1% (no idea where he maths)
6104,3,0,3,0,1,@equallydestruct bitch firstly it's resting on my titties and secondly if U WAS PAYING ATTENTION YOUD HAVE SEEN WHEN I SAID I ROLLED INTO IT
11336,3,0,3,0,1,I was grown by the time I turned 16 wit only my grandma nigguh
17964,3,0,3,0,1,"RT @TattedBrunetteX: Can I get a ""fuck you"" to these bitches from all of my niggas who don't love hoes, they get no dough."
14557,3,0,2,1,1,RT @Arie_0723: Don't be a bitch to someone who can out bitch you.
13463,3,1,2,0,1,My roommate is eating so obnoxiously I wanna fucking slit his throat
13666,3,0,3,0,1,Niggas is straight hoes bruh I'ma stop fuckin with em
8469,3,0,3,0,1,Busted my lip playing ball so now I can't enjoy pussy and this delicious MANGO
3122,3,0,2,1,1,@Djlouis12 at my club ho (;
9473,3,0,2,1,1,Fucc u primo aint nobody ask u 2 fav dink lies
25197,3,2,1,0,0,"which one of these names is more offensive kike, wop, kraut, wetback jigaboo, towelhead, gook, or redskin."
17136,3,0,3,0,1,RT @OLDBROOKLYNJIM: Only in #Cleveland are #browns fans going to bitch about a blow out win this week. #Believeland #GoBrowns
16488,3,0,0,3,2,RT @LOHANTHONY: i'm so hungry if someone would send me a flying parachute with brownies attached to it like they do in the hunger games tha&#8230;
20583,3,0,3,0,1,RT @the_ironsheik: Wake up you dumb son of a bitch
5743,3,2,1,0,0,"@badshah200 Ur pal @STLAbuBadu threat2 ""apostate kufar""&gt;""I cld cut ur neck w/sword of islam &amp;watch u squeal like a bitch like Daniel Pearl"""
22725,3,0,0,3,2,Trailor trash tina time &#128556;
3715,3,0,3,0,1,@JawShoeeAhhh @FabianMleal shut up bitch
24506,3,0,3,0,1,i think if my girlfriend were to get locked up shed be the first one raped. #pussy
22055,3,0,3,0,1,The only exception with the baby momma is she not stuck on you and ghetto bitch that I will stomp her ass like an African ritual
10948,3,0,3,0,1,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.
14447,3,0,3,0,1,RT @AdamSandy52: Bro forreal if you have beef with someone handle it your damn self don't be a lil bitch and bring other people in it. Be a&#8230;
2774,3,1,2,0,1,@Bullskickass I've decided that #BullsNation are retarded. #love
10344,3,0,2,1,1,I been thugging theses hoes since pre-school &#128514;
20802,3,0,3,0,1,RT @xDSmooth: @Mixxed_BreedXO @1BookieG this niggah was tripping over everybody
16312,3,0,3,0,1,RT @Kalay_Laay: A side bitch made this &#128514;&#128514;&#128514; http://t.co/w1JeT7EybJ
20847,3,0,3,0,1,"RT @yepitstrey: I Be Like

&#128663;_____________&#128659;
Fuck! Here come the 5'o

__&#128663;______&#128659;__
Be cool son

___&#128663;&#128659;_____
Man fuck 

___&#128659;___&#128663;____
bitch ass &#8230;"
2410,3,0,3,0,1,@Abel312_ @Cuauhtli02 bruh I'm under 2 blankets like a bitch right now
20673,3,0,2,1,1,RT @treyjohnican: Possum a hoe ..
22312,3,0,3,0,1,These ratchet hoes are something else this school smells like a fucking zoo
11099,3,0,3,0,1,"I plan on eating this entire motherfucking pizza I just ordered like a mufucka, bitch."
9010,3,0,0,3,2,Do you really believe people evolved from apes? &#8212; Not really. I'm quiet convinced with the evolution of man but ... http://t.co/1RswGNpLtc
19864,3,0,3,0,1,RT @khloekardashian: Basic bitches NOT wanted
14307,3,0,0,3,2,R&amp;B is so trash now compared to early 2000's.
16331,3,0,3,0,1,"RT @KattPacWilliams: Niggas wearing TOMS &amp; UGGS , &amp; bitches wearing JAYS &amp; TIMBS. Lol, this aint what Usher meant when he said ""Trading Pla&#8230;"
23844,3,2,1,0,0,You know what fuck you too bitch your such a little hoe! &gt;.&lt;
14413,3,0,3,0,1,RT @AIanHangover: I could never date someone who isn't goofy. Nobody's tryna date a bland boring ass bitch.
19841,3,0,0,3,2,"RT @kathyislovely: 'che wigga! RT ""@wigga32: If she puts up with you it's because she loves you, now make it worth her while&amp; love her back&#8230;"
9417,3,0,0,3,2,"For those wondering why DHS was buying up all the ammo, now you know. Once the Charlie Manson er, @BarackObama race war starts its on #POTUS"
4097,3,0,0,3,2,"@MAGNEDETH But seriously, it's the only reason I use a Mega whatsoever. Pure favoritism. Also those sweet fuzzy wings."
12488,3,1,2,0,1,Justin Bieber fakes his permanent bitch face and it bugs the shit out of me.
13939,3,0,3,0,1,Omg bruh said this bitch look like a female JB smoove lmao http://t.co/UR5n1iuwjM
19306,3,0,3,0,1,RT @dilemma617: Your iPad raised your kid to be a giant pussy. Good job.
5869,6,0,6,0,1,@ccass357 @Liveitupjersey real Serious in CT! Bunch of whiney cunts!
320,3,2,1,0,0,"""@bigbootybishopp: @white_thunduh lassen cc , the coach wants me"" i feel it youll get more my nig no doubt"
2049,3,0,3,0,1,&lt;&lt;&lt;&lt;&lt;&lt;when bitches be doing too much on twitter
5218,3,0,0,3,2,@TylerCarboner hey I'll leave Abbey too! Oh if I get a job on the slope I might move back! Cause id lose out on lots of money buying tickets
17636,3,0,3,0,1,"RT @SexTaIk: When you have a good girl, say no to hoes"
210,3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;"""
2640,3,0,3,0,1,@BetoDavidThomas @JesseCanon lmfaooo oh well fuck that bitch
9085,6,0,6,0,1,Double tap and imma be honest hoe honest hoe &#128514;&#128514; http://t.co/T5iBbIGRUl
956,3,0,0,3,2,&#127867;&#127867;&#127867;&#127804;&#128153;&#127913; plus Sheryl crow http://t.co/49KYwZnotU
10860,3,0,3,0,1,I just getting started oh ya we got it bitch.
12944,3,0,2,1,1,Lololol joey lattimes phone just called him retarded
24305,3,1,2,0,1,everyone thinks of you as a hoe so idk why you're trying to talk &#128514;&#128514;
17250,3,0,3,0,1,"RT @Papa_Erwin: This beat deserves Hennessey, a bad bitch, &amp; a bag of weed. The Holy Trinity"
11773,3,0,3,0,1,Idk why bitches think they players lol bitches have zero game
1542,3,0,3,0,1,&#8220;@Sam_James3: @khalilreed @aknadnrye don't get on bro http://t.co/qjJvynwQiO&#8221; when bae textin another nigger
18734,3,0,3,0,1,RT @_NikkiiiBeeee: Getting called ugly by a bitch that use to idolize you. &#128064; Ohhhh well okay... &#128514;
15878,3,0,3,0,1,RT @HolyJacob: #InBaltimore if you attractive everyby will believe you have the niggas/bitches regardless of if you really do or do not
10599,3,2,1,0,0,I fucking hate you niggers bruh... http://t.co/OeTK4f94BO
15916,9,0,0,9,2,RT @IAMMISSRAMIREZ: Charlie Sheen is the man lol http://t.co/FCfSbvAphh
20871,3,1,2,0,1,"RT @yungturd: miley cyrus, macklemore &amp; adam levine all got together n were like ""lets gets the most retarded fucking hair cuts ever"""
7498,3,1,2,0,1,@who__CHRISJONES @WhyYouSoShort who tf is chrisis jones. A nigga botta get his ass beat clearly bitch nigga u see real niggas conversatin
20187,3,0,2,1,1,RT @nicki3pretty: Sooo many classless hoes&#8230;not enough ladies!
3603,3,0,2,1,1,@IndicaMangoes they still fucking trash. I cant eat those to save my life.
15886,3,0,0,3,2,"RT @HoodJesusYo: Last name, Sinner
First name, Imma
Like ur pancakes in tha mornin, 
He got u covered like Aunt Jemima"
4844,3,0,3,0,1,@SimonCowell what a little bitch
9310,3,2,1,0,0,Fat ass hoe holding up the machine
5906,3,0,3,0,1,@claire_ming get some orange hoe
18727,3,1,2,0,1,RT @_MissBre: Lord. RT @BadSkinWavyHair: RT @_MissBre #SugarCode RT @KiiD_ThatGuy: If you a hoe you a hoe I'm not finna sugar code it
7424,3,0,3,0,1,@twaynesback I swear I can't do shit right now but I'm down to get into something tonight if u are nig
7087,3,0,3,0,1,@ratedtfxrtaylor text me queer bait
18521,3,0,2,1,1,"RT @XtraXtraLex: I was disgusted, betrayed, hurt, &amp; my pussy drier than a niggas skin in the winter time"
13571,3,0,0,3,2,Never turned my back on the birds
7803,3,0,3,0,1,All i kno is make them hoes cone joints
2216,3,0,3,0,1,... lol nah hoes we dealt with it so will y'all &#128128; http://t.co/RXTJwwKfHJ
23084,3,0,3,0,1,What is up my twitta niccas!
14207,3,0,3,0,1,Plot twist I fucked your bitch
21952,3,0,3,0,1,The English killed all the leprechauns. Thank God. Annoying little bastards.
12410,3,0,2,1,1,Julius Peppers still seems retarded.
22137,3,0,3,0,1,"Then you would've died if you didn't breathe, bitch"
5708,3,3,0,0,0,@asshole_king pats owner is a kike.
18187,3,0,3,0,1,RT @Tip_It_In: #IfSheCantSuckTheDickRight slap it on her forehead.. The bitch needs a spankin.. discipline her ass &#128514;&#9995;
7656,3,1,2,0,1,A lot of cool bitches that a nigga went to school with was major hoes ... And they man don't know
22012,3,0,0,3,2,The ending to that Yankee game was so planned I can't even take it
3351,3,0,3,0,1,@GirlThatsVonte lol nahh bitch dont put yo life on me ole cant drink water after 8 ass nigga #PissinInDaBedAssBoy
18831,3,0,3,0,1,"RT @_aleahmonique: &#128079;""@WhitDAWGem_: Real bitches who really hungry won't be out here arguing with bitches on twitter straight flexin"""
7403,3,1,2,0,1,@treyspears3 dude your fucking gay you made a twitter just to mock me fucking lowlife
23162,3,0,0,3,2,"When all else fails, blast bare nips"
